product_id,product_name,brand_id,brand_name,loves_count,price_usd,primary_category,secondary_category,rating,is_recommended,review_text,review_title,skin_tone,eye_color,skin_type,hair_color
P427397,Hydro Biotic Recovery Sleeping Mask,4372,Dr. Brandt Skincare,21773,54,Skincare,Masks,5,1,"This product does exactly what the description says it does. I live in the prairies where it is very dry, but noticed a difference right away after starting to use this product consistently. I�m in love.",MARRY ME,medium,brown,combination,black
P391802,Needles No More Wrinkle Smoothing Cream,4372,Dr. Brandt Skincare,15453,89,Skincare,Treatments,5,1,I looove mixing it with any of these! OLEHENRIKSENBanana Bright Eye Cr�meKiehl�sCreamy Eye TreatmentMurad Night Fix Enzyme,Repeat Buy,fair,blue,dry,blonde
P397310,PoreDermabrasion Pore Perfecting Exfoliator,4372,Dr. Brandt Skincare,20771,59,Skincare,Cleansers,5,1,"Love love love this! It makes a huge difference in my blackheads, especially on the nose area. Best product I�ve used",It really really works!,lightMedium,hazel,combination,brown
P411254,MAGNETIGHT Age-Defier Mask,4372,Dr. Brandt Skincare,19870,75,Skincare,Masks,3,1,"Let�s start with, I have combination skin. My T zone with addition to cheek bones is where my skin fluctuates the most with environmental conditions/new products I decide to test...  This mask was just alright! It�s more so a novelty, cool to try once. The magnetic would get caught to other items in my wash bag. (I learned to wrap it in tissue first) I mean it gave me a bit of hydration/slip on my skin.. But I wasn�t feeling blown away. There are definitely better masks out there for this price point.  It�s almost mess free as the magnetic clears away the mask. But again.. I�d possibly recommend this for a girls night slumber party.. Get a few magnets & enjoy the experience together. I got a few uses out of this, it also allowed me to let my friends have a try at this magnet mask.",Going to give this one a miss!,lightMedium,green,normal,blonde
P435209,Radiance Resurfacing Foam,4372,Dr. Brandt Skincare,1903,72,Skincare,Treatments,5,1,"Wow does this mask give me smooth and bright skin! It�s super easy to apply, literally takes me less than a minute, and feels really nice when it starts to foam and bubble! The tool it comes with, I�m not sure if it�s necessary, I guess it just helps to wipe away the dead skin maybe? Either way, it�s fun to use. Best part, no rinsing! Just massage the rest into my skin and I�m good to go. Afterwards, my face feels a bit sticky for about 30 minutes or so but it does dry eventually. The next day, my skin looks amazing! It is expensive but the directions are to only use it once or twice a week and you need very little to cover the entire face, so one bottle should last me awhile. Will update my review once I run out, on how long it lasted.",Smooth & Bright Skin,lightMedium,green,dry,blonde
P429662,pores no more Vacuum Cleaner Pore Purifying Mask,4372,Dr. Brandt Skincare,16237,44,Skincare,Masks,4,1,"I use it once a week and surprisingly I can see result right away especially around my nose area, I give four star because of the smell, but it works so I definitely will come back for this","Smells bad, but works great, instant result??",fair,hazel,combination,black
P470217,Liquid Sun Shield Daily Brightening Mineral Sunscreen SPF 50,4372,Dr. Brandt Skincare,9171,67,Skincare,Sunscreen,5,1,"I have typically never liked sunscreens, but I really love this product. It absorbs into my skin without leaving a residue feeling and my skin feels protected. I will be recommending this sunscreen to everyone!!The texture is slightly thick but spreads evenly. The scent is subtle almost non existent. The bottle is very functional and luxurious the only con would be the dropper, it�s very difficult to get the product from the dropper.",the best Sunscreen,medium,green,oily,blonde
P467614,C Scription Vitamin C Brightening Serum,4372,Dr. Brandt Skincare,4599,120,Skincare,Treatments,5,1,"I�ll admit, I didn�t care for this serum when I first started using it. It felt greasy when applying it and it has a weird herbal smell, but looking at my skin I will say that this stuff truly works! My skin looks bright, glowy, and healthy! I usually blot my face with tissue after applying my moisturizer to get rid of any excess oil and that seems to work. This product has some really good ingredients too. I usually trust that a product works if I see it has good ingredients but this is one of the few products I�ve used where I actually see a difference in my skin.","Bright, healthy looking skin",light,green,oily,blonde
P383053,Do Not Age with Dr. Brandt Triple Peptide Eye Cream,4372,Dr. Brandt Skincare,8950,82,Skincare,Eye Care,5,1,"I�m surprised to see the negative reviews. I�ve bought this for probably 10 years and it�s never made my skin dry or patchy, but at 52 I have no fine lines so I�ll keep using it. One of these lasts a long time because of the consistency of the cream, even though I use it morning and night. In the winter my skin craves this and it�s so soothing!",Totally worth the money,light,brown,combination,brown
P460758,Cool Biotic Prebiotic Redness Relief Cream,4372,Dr. Brandt Skincare,8201,56,Skincare,Moisturizers,5,1,I started noticing overall redness and broken capillaries on my cheeks. Within a week of using this product the redness and broken capillaries are almost gone..... I am shocked. I just wish it had a nicer scent.,Reduces redness quickly!,fair,green,combination,red
P417625,24/7 Retinol Eye Cream,4372,Dr. Brandt Skincare,8505,58,Skincare,Eye Care,5,1,"I received this product complimentary from Dr Brandt Skincare. I�ve been able to test this 24/7 Retinol Eye Cream for about 2 weeks now and am really pleased so far. I�ll say firstly that I am in my early 30s and don�t have a lot of fine lines or wrinkles yet but preventative care is the best care. This eye cream has a relatively low concentration of retinol and is quite gentle. I have heard that retinol can be drying to the skin but because it�s a lower concentration, in combination with moisturizing ingredients, I have not had any issues adding it to my routine. Dr Brandt also claims this product has �a unique ruby crystal complex� which brightens and illuminates. I�ll be honest, I only use this at night so that addition to the formula is largely unnecessary to me. Retinol can make skin more sensitive to the sun so I prefer to use a different eye cream in the morning. I really like the packaging of this eye cream, it�s a sleek pump bottle. The pump dispenses a good amount and I like that it�s airtight to keep the product fresh and sanitary. It would be nice to see through the packaging, I imagine it will be a surprise when it runs out because you can�t see how much is left. Besides that, a really great formula and one I will continue to use and enjoy!",Lovely intro to retinol eye cream,fairLight,green,oily,brown
P444225,Clean Biotic pH-balanced yogurt cleanser with chlorophyll,4372,Dr. Brandt Skincare,4790,36,Skincare,Cleansers,5,1,"While it�s slightly pricey, it�s beyond worth it. This is the best cleanser I�ve ever used in my entire life. It helps with redness, pores, fine lines and wrinkles, and my overall skin texture. I have really sensitive skin so it�s hard to find a cleanser that address all those issues without irritating my skin.",It�s absolutely worth it.,fair,blue,combination,blonde
P429661,pores no more Mattifying Hydrator Pore Minimizing Gel,4372,Dr. Brandt Skincare,6925,50,Skincare,Treatments,5,1,"Absolutely amazing! Saw a difference the minute I started using it! My pores appeared so much smaller than usual, and my face did not look oily at all!",MUST BUY,lightMedium,brown,combination,brown
P383052,Do Not Age with Dr. Brandt Moisturizing Neck Cream,4372,Dr. Brandt Skincare,6096,67,Skincare,Moisturizers,5,1,"I have purchased this neck cream several times. I love its thick creaminess, and I feel it truly nourishes and tightens the skin on my decolletage and neck.",Keep coming back to this one.,light,hazel,normal,blonde
P383051,Do Not Age with Dr. Brandt Time Defying Cream,4372,Dr. Brandt Skincare,2722,132,Skincare,Moisturizers,5,1,"I�ve dealt with genetically large pores and texture issues and I have tried everything from microdermabrasion to countless retinols and other skincare products. None of them have done for my skin what this moisturizer has. As someone who has been through a million of those little tatcha dewy skin cream samples with no noticeable results compared to my usual cerave route, I was not expecting much from this pricey option when it showed up in my Ipsy Glam Bag X box last year. Boy was I wrong. Within a week I noticed my pores appeared smaller and my makeup was going on more smoothly. The full-sized container wound up lasting me just under 3 months and while I didn�t want to justify the price for a moisturizer as a full-time grad student, Sephora offering Klarna allows me to continue to enjoy this product and be able to love my skin! My only complaint (aside from the priciness) would be that the packaging is bulky and heavy and not the most eco-friendly. I would love maybe a refillable option for those of us who buy this product regularly!",life-changing moisturizer,fair,green,combination,brown
